date,window,code,name,verdict,score,blk_dir,blk_wdir,blk_prem,blk_inst_ratio,streak,vol_mult,buy_days,sell_days,call_net_win,call_val_win,put_call_win,buy_ratio,blk_n,blk_value,blk_last,win_len,wq,call_spread,call_quote_ratio
2026-07-02,15,1216,統一,unclear,0.322211722440561,sell,-0.2658172460854074,-0.0463436965996481,-2.625512528286451,1,0.4388712765623528,8,7,2796940.0,9248710.0,0.0,0.9848376484050922,3,182375300.0,2026-07-01,15.0,,,
2026-07-02,15,1301,台塑,unclear,2.1607263796612,neutral,0.0,0.1525731584258325,-9.516352622637534,1,2.1607263796612,9,6,93256140.0,198802450.0,0.00164821912406,0.8112793799203433,1,33180910.0,2026-06-23,15.0,,,
2026-07-02,15,1303,南亞,unclear,3.140978155535579,neutral,0.0,-0.1236028559822878,27.37443311623312,3,1.0469927185118597,11,4,272552870.0,697404020.0,0.0147647557293977,0.9417818590761142,2,172877150.0,2026-07-02,15.0,,,
2026-07-02,15,1326,台化,lean_buy,8.621786431790063,neutral,0.0,0.0851635008919994,-36.870130468283264,4,2.155446607947516,12,3,95168120.0,223559040.0,0.0201588358940886,0.964272561307337,2,35820200.0,2026-06-23,15.0,,,
2026-07-02,15,1423,利華,unclear,0.0,buy,0.5,0.1017605231687312,-0.0106336482785666,0,,0,0,0.0,0.0,,0.0,2,75859750.0,2026-06-25,15.0,,,
2026-07-02,15,1436,華友聯,unclear,0.0,neutral,0.0,0.0,0.0373333333333333,0,,0,0,0.0,0.0,,0.0,1,134850000.0,2026-07-01,15.0,,,
2026-07-02,15,1466,聚隆,unclear,0.0,sell,-0.5,-0.1788733324606268,0.0840242639515846,0,,0,0,0.0,0.0,,0.0,2,26660950.0,2026-07-02,15.0,,,
2026-07-02,15,1472,三洋實業,unclear,0.0,buy,0.5,0.0978021978021979,0.0001994345469547,0,,0,0,0.0,0.0,,0.0,1,456290053.0,2026-06-17,15.0,,,
2026-07-02,15,1519,華城,sell_avoid,0.1546820687339739,sell,-0.5,0.0005796172564651,-3.500202017533722,1,0.3093641374679479,6,9,-3777890.0,160382050.0,0.0561211182922278,0.7606106479926614,2,181707000.0,2026-06-29,15.0,,,
2026-07-02,15,2002,中鋼,unclear,0.0,buy,0.5,0.0,6.859949484944533,0,0.4234032597908465,5,10,556090.0,20285290.0,0.0,0.1054269022312944,1,96416800.0,2026-06-18,15.0,,,
2026-07-02,15,2027,大成鋼,sell_avoid,0.0,sell,-1.0,-0.0978934324659231,-4.425466814566187,0,1.7015549309079598,6,9,-25126040.0,105963950.0,0.0,0.019046716332902,1,17399200.0,2026-06-30,15.0,,,
2026-07-02,15,2059,川湖,hedge_suspect,2.123272094894716,sell,-0.5,0.0038132183908046,-0.9703830508377538,4,1.0616360474473578,8,7,45853680.0,308883880.0,0.0082375292618054,0.6896732958275346,1,419192400.0,2026-06-15,15.0,,,
2026-07-02,15,2101,南港,unclear,0.0,neutral,-0.1338941617635815,-0.0043521701342867,0.0583117049230356,0,0.0,0,0,0.0,12740.0,0.0,0.0,6,701148002.0,2026-06-29,15.0,,,
2026-07-02,15,2106,建大,unclear,0.0,neutral,0.0,0.108169014084507,-0.6363416111321201,0,,0,0,0.0,0.0,,0.0,1,11979030.0,2026-06-17,15.0,,,
2026-07-02,15,2211,長榮鋼,unclear,0.0,sell,-1.0,-0.1001064962726304,-0.5513787844668567,0,0.0,2,2,-38050.0,122870.0,0.0,0.0,1,20871500.0,2026-06-30,15.0,,,
2026-07-02,15,2301,光寶科,unclear,0.0,neutral,-0.0410799273803133,0.0112194751537115,-29.762073483267542,0,1.4323625947015448,5,10,-16725420.0,368274560.0,0.0089029228627684,0.2764553516414753,6,626681305.0,2026-06-17,15.0,,,
2026-07-02,15,2303,聯電,unclear,0.0,neutral,0.199867754779685,0.0,0.1188341631346531,0,0.5366772865741269,10,5,420421090.0,1309026400.0,0.0131356556292523,0.0162751157897524,4,6622167500.0,2026-06-26,15.0,,,
2026-07-02,15,2308,台達電,unclear,0.0,neutral,-0.2272236151472843,0.0032423694886612,-20.689655122092216,0,0.5188180422594808,6,9,-59252110.0,332264800.0,0.0163793456303526,0.2608993278918523,33,8366877480.0,2026-07-02,15.0,,,
2026-07-02,15,2317,鴻海,sell_avoid,0.0,sell,-0.343826300976754,0.0035148824093118,-18.24695499300169,0,0.4317170911862213,6,9,-122682850.0,783302740.0,0.022149469309912,0.0044283248509202,25,3588771637.0,2026-07-02,15.0,,,
2026-07-02,15,2327,國巨*,unclear,0.0,neutral,-0.1485981121361783,0.0066974148867597,-4.8631547321454205,0,1.0023713769204945,10,5,364165820.0,1150783070.0,0.0099307161340147,0.0003612862610002,17,9777964061.0,2026-07-01,15.0,,,
2026-07-02,15,2330,台積電,unclear,0.0,neutral,-0.1123321568488061,-0.0017559634489272,-4.779040341467014,0,0.8702514972235327,8,7,316334030.0,2660073060.0,0.019621438517933,0.0162610464380687,121,131769009073.0,2026-07-02,15.0,,,
2026-07-02,15,2344,華邦電,hedge_suspect,0.0,sell,-0.5357549921503054,-0.0011291050152728,-11.772247157860194,0,0.7182879335263935,9,6,294483280.0,1301460440.0,0.0185906611191347,0.0,3,960371124.0,2026-07-01,15.0,,,
2026-07-02,15,2345,智邦,lean_buy,8.846636718449895,neutral,0.0429250669407884,0.0064789643489795,12.181929663866937,3,2.8275079386095405,9,6,153419380.0,571382360.0,0.0268708680470989,0.9158929189502036,5,159216828.0,2026-06-26,15.0,,,
